"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ZWCDPC1","200004","0","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200005","5","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200006","58","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200007","97","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200008","104","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200009","14","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200010","0","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200011","0","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200012","0","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200013","279","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200101","0","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200102","0","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200103","0","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200104","0","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200105","9","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200106","105","1","Cooling Degree-Days, New England","Number"
"ZWCDPC1","200107","104","1","Cooling Degree-Days, New England","Number"
