"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLNFPUS","198601","79.073","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198602","72.905","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198603","80.634","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198604","81.299","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198605","79.756","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198606","69.32","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198607","58.495","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198608","58.199","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198609","57.191","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198610","56.954","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198611","57.442","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198612","59.617","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198613","810.885","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198701","64.88","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198702","61.48","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198703","65.764","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198704","80.904","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198705","79.368","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198706","68.982","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198707","80.115","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198708","79.71","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198709","78.329","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198710","80.9","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198711","81.592","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198712","84.682","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198713","906.705","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198801","64.527","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198802","61.396","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198803","66.955","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198804","65.259","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198805","68.561","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198806","62.374","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198807","67.124","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198808","63.646","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198809","64.436","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198810","66.052","1","Coal Non-Combustion Consumption","Thousand Short Tons"
"CLNFPUS","198811","63.32","1","Coal Non-Combustion Consumption","Thousand Short Tons"
